NAME,TEAM,POS,AGE,GP,MPG,MIN%,USG%,TOr,FTA,FT%,2PAT,2PA,2P%,2PM,3PAT,3PA,3P%,3PM,FGA,FGM,FG%,TS%,PPG,RPG,TRB%,APG,AST%,SPG,BPG,VI,FTM,PER_n,PER,eFG%
Kris Humphries,Atl,PF,31,56,12.3,25.6,17.6,0.101,82,0.78,160,2.857142857,0.425,1.214285714,54,0.964285714,0.352,0.339428571,3.821428571,1.553714286,0.406579439,0.514,4.6,3.7,16.4,0.5,6.4,0.27,0.38,6.6,1.142142857,16.56601012,11.39601705,0.450990654
Kristaps Porzingis,Nyk,PF,21,66,32.8,68.3,24.3,0.097,252,0.786,671,10.16666667,0.493,5.012166667,314,4.757575758,0.357,1.698454545,14.92424242,6.710621212,0.449645685,0.546,18.1,7.2,11.8,1.5,7.3,0.71,1.95,7.1,3.001090909,23.17258885,15.94078573,0.506548223
Kyle Anderson,San,SG,23,72,14.2,29.5,12.1,0.143,57,0.789,169,2.347222222,0.462,1.084416667,40,0.555555556,0.375,0.208333333,2.902777778,1.29275,0.445349282,0.525,3.4,2.9,11.6,1.3,12.5,0.72,0.36,6.6,0.624625,14.95835104,10.29008326,0.48123445
Kyle Korver,Atl,SG,35,32,28,58.2,14.5,0.135,27,0.889,86,2.6875,0.5,1.34375,159,4.96875,0.409,2.03221875,7.65625,3.37596875,0.440942857,0.594,9.5,2.8,5.5,2.3,12.6,0.69,0.41,5.6,0.75009375,15.03498245,10.34279921,0.573659184
Kyle Korver,Cle,SG,35,35,24.5,51.1,15.8,0.095,15,0.933,69,1.971428571,0.493,0.971914286,200,5.714285714,0.485,2.771428571,7.685714286,3.743342857,0.487052045,0.677,10.7,2.8,6.2,1,6.1,0.31,0.23,5.1,0.399857143,16.98572539,11.68474574,0.667349442
Kyle Lowry,Tor,PG,30,60,37.4,77.9,24.9,0.138,365,0.819,450,7.5,0.518,3.885,468,7.8,0.412,3.2136,15.3,7.0986,0.463960784,0.623,22.4,4.8,7.2,7,29.9,1.48,0.32,9.7,4.98225,28.71898993,19.75624164,0.568980392
Kyle O’Quinn,Nyk,PF,26,79,15.6,32.4,18.6,0.145,83,0.771,396,5.012658228,0.538,2.696810127,17,0.215189873,0.118,0.025392405,5.227848101,2.722202532,0.520711864,0.552,6.3,5.5,19.2,1.5,14.8,0.46,1.32,9.6,0.810037975,24.83314703,17.08310963,0.523140436
Kyle Singler,Okc,SF,28,32,12,25.1,11.2,0.108,17,0.765,46,1.4375,0.587,0.8438125,37,1.15625,0.189,0.21853125,2.59375,1.06234375,0.409578313,0.486,2.8,1.5,6.9,0.3,3.2,0.22,0.16,3.6,0.40640625,7.050715813,4.850297509,0.451704819
Kyrie Irving,Cle,PG,24,72,35.1,73.1,30.8,0.103,328,0.905,979,13.59722222,0.505,6.866597222,441,6.125,0.401,2.456125,19.72222222,9.322722222,0.472701408,0.58,25.2,3.2,5,5.8,29.7,1.15,0.33,8.8,4.122777778,28.99867224,19.94863947,0.534969366
Lamar Patterson,Atl,SG,25,5,8.1,16.8,22,0.197,3,0.667,9,1.8,0.222,0.3996,6,1.2,0.167,0.2004,3,0.6,0.2,0.276,1.8,1.4,9.5,1.2,20.9,0.2,0,7.1,0.4002,3.838597444,2.640631124,0.2334
LaMarcus Aldridge,San,PF,31,72,32.4,67.6,24.5,0.077,271,0.812,993,13.79166667,0.48,6.62,56,0.777777778,0.411,0.319666667,14.56944444,6.939666667,0.476316492,0.532,17.3,7.3,12.7,1.9,9.9,0.64,1.22,7.7,3.056277778,22.21888754,15.2847197,0.48728694
Lance Stephenson,Nor,SG,26,6,27.1,56.4,19,0.158,8,0.625,45,7.5,0.556,4.17,10,1.666666667,0.1,0.166666667,9.166666667,4.336666667,0.473090909,0.496,9.7,3,5.8,4.8,27.6,0.33,0.17,7.7,0.833333333,16.3846018,11.27122343,0.482181818
Lance Stephenson,Min,SG,26,6,11.2,23.4,17,0.155,2,0.5,19,3.166666667,0.526,1.665666667,2,0.333333333,0,0,3.5,1.665666667,0.475904762,0.48,3.5,1.7,8.7,0.8,11.1,0,0,6,0.166666667,9.465252976,6.511295329,0.475904762
Lance Stephenson,Ind,SG,26,6,22,45.8,19.2,0.195,3,0.667,36,6,0.361,2.166,8,1.333333333,0.625,0.833333333,7.333333333,2.999333333,0.409,0.474,7.2,4,10.2,4.2,28.1,0.5,0.33,9,0.3335,17.4402384,11.99741234,0.465818182
Lance Thomas,Nyk,PF,28,46,21,43.8,13.1,0.086,51,0.843,159,3.456521739,0.371,1.282369565,85,1.847826087,0.447,0.825978261,5.304347826,2.108347826,0.39747541,0.516,6,3.1,7.9,0.8,5,0.46,0.11,4.7,0.934630435,10.92434083,7.515024649,0.475334016
Langston Galloway,Nor,PG,25,55,20.4,42.4,19.5,0.057,52,0.769,173,3.145454545,0.37,1.163818182,268,4.872727273,0.377,1.837018182,8.018181818,3.000836364,0.374253968,0.508,8.6,2.2,5.7,1.2,8.8,0.73,0.09,5.6,0.727054545,13.92854045,9.581660479,0.488807256
Langston Galloway,Sac,PG,25,19,19.7,41.1,15.4,0.141,12,0.917,64,3.368421053,0.359,1.209263158,40,2.105263158,0.475,1,5.473684211,2.209263158,0.403615385,0.522,6,1.8,5.4,1.5,11.2,0.32,0.05,5.1,0.579157895,10.93801283,7.52442983,0.494961538
Larry Nance Jr.,Lal,PF,24,63,22.9,47.7,13.4,0.124,80,0.738,326,5.174603175,0.552,2.856380952,36,0.571428571,0.278,0.158857143,5.746031746,3.015238095,0.524751381,0.565,7.1,5.9,14,1.5,9.7,1.3,0.63,6.9,0.937142857,19.28334099,13.26531139,0.538574586
Lavoy Allen,Ind,PF,27,61,14.3,29.8,10.9,0.137,33,0.697,167,2.737704918,0.461,1.262081967,1,0.016393443,0,0,2.754098361,1.262081967,0.458255952,0.485,2.9,3.6,14.1,0.9,9.1,0.3,0.39,5.9,0.377065574,12.050859,8.289974088,0.458255952
Leandro Barbosa,Pho,SG,34,67,14.4,30,20,0.104,45,0.889,294,4.388059701,0.466,2.044835821,98,1.462686567,0.357,0.522179104,5.850746269,2.567014925,0.43875,0.509,6.3,1.6,5.9,1.2,13,0.46,0.12,6.4,0.597089552,15.06273582,10.36189119,0.483375
LeBron James,Cle,SF,32,74,37.8,78.7,30,0.161,531,0.674,1002,13.54054054,0.611,8.27327027,342,4.621621622,0.363,1.677648649,18.16216216,9.950918919,0.547892857,0.619,26.4,8.7,12.6,8.7,41.3,1.23,0.59,13.3,4.836405405,35.75842448,24.59877859,0.594078125
Lou Williams,Lal,SG,30,58,24.2,50.4,30.6,0.119,344,0.884,417,7.189655172,0.489,3.515741379,317,5.465517241,0.385,2.104224138,12.65517241,5.619965517,0.444084469,0.609,18.6,2.3,5.1,3.2,22.3,1.12,0.17,8.5,5.243034483,30.67714958,21.10329024,0.52722139
Lou Williams,Hou,SG,30,23,25.7,53.5,25.4,0.113,113,0.867,134,5.826086957,0.448,2.610086957,130,5.652173913,0.315,1.780434783,11.47826087,4.390521739,0.382507576,0.543,14.8,3,6.5,2.4,14.3,0.65,0.39,7.4,4.259608696,21.15583653,14.55343031,0.460064394
Luc Mbah a Moute,Lac,PF,30,80,22.3,46.5,11.6,0.1,87,0.678,268,3.35,0.552,1.8492,110,1.375,0.391,0.537625,4.725,2.386825,0.505148148,0.581,6.1,2.1,5.3,0.5,3.1,1.01,0.44,3.3,0.737325,12.01830965,8.267582885,0.562039683
Lucas Nogueira,Tor,C,24,57,19.1,39.8,9.5,0.199,67,0.657,144,2.526315789,0.694,1.753263158,12,0.210526316,0.25,0.052631579,2.736842105,1.805894737,0.659846154,0.682,4.4,4.3,12.7,0.7,5.4,0.91,1.56,5,0.772263158,18.04767969,12.41528068,0.669461539
Luis Scola,Bro,PF,36,36,12.8,26.7,18.7,0.169,37,0.676,101,2.805555556,0.535,1.500972222,50,1.388888889,0.34,0.472222222,4.194444444,1.973194444,0.470430464,0.55,5.1,3.9,16,1,12.7,0.39,0.11,8.5,0.694777778,19.17062298,13.18777091,0.526721854
Luke Babbitt,Mia,SF,27,68,15.7,32.6,13,0.08,15,0.733,71,1.044117647,0.366,0.382147059,210,3.088235294,0.414,1.278529412,4.132352941,1.660676471,0.401871886,0.563,4.8,2.1,7.3,0.5,4.8,0.29,0.16,4.4,0.161691176,10.73917112,7.387643512,0.556569395
Luol Deng,Lal,SF,31,56,26.5,55.3,14.3,0.087,63,0.73,260,4.642857143,0.435,2.019642857,165,2.946428571,0.309,0.910446429,7.589285714,2.930089286,0.386082353,0.469,7.6,5.3,10.8,1.3,7,0.86,0.36,5.6,0.82125,12.74256826,8.765811693,0.446064706
Malachi Richardson,Sac,SG,21,22,9,18.8,19.3,0.095,19,0.789,40,1.818181818,0.5,0.909090909,28,1.272727273,0.286,0.364,3.090909091,1.273090909,0.411882353,0.517,3.6,1,6.7,0.5,8.7,0.23,0.05,5.4,0.681409091,11.50915915,7.917330301,0.470764706
Malcolm Brogdon,Mil,SG,24,75,26.4,55.1,18.5,0.141,126,0.865,442,5.893333333,0.48,2.8288,193,2.573333333,0.404,1.039626667,8.466666667,3.868426667,0.456900787,0.555,10.2,2.8,6.3,4.2,24.3,1.12,0.16,7.5,1.4532,19.29663214,13.27445458,0.518296063
Malcolm Delaney,Atl,PG,27,73,17.1,35.6,18.3,0.181,93,0.806,278,3.808219178,0.428,1.629917808,110,1.506849315,0.236,0.355616438,5.315068493,1.985534247,0.37356701,0.456,5.4,1.7,5.4,2.6,23.1,0.53,0.01,6.7,1.026821918,13.07171819,8.992239065,0.407020619
Malik Beasley,Den,SG,20,22,7.5,15.6,22,0.094,10,0.8,45,2.045454545,0.533,1.090227273,28,1.272727273,0.321,0.408545455,3.318181818,1.498772727,0.451684932,0.536,3.8,0.8,5.7,0.5,10.2,0.32,0,6.1,0.363636364,14.76857286,10.15953189,0.513246575
Manny Harris,Dal,SG,27,4,6.2,12.9,35.7,0.107,4,0.5,13,3.25,0.231,0.75075,2,0.5,0,0,3.75,0.75075,0.2002,0.239,2,2.3,21.1,0.5,12.8,0,0,8.5,0.5,-0.924458966,-0.635949759,0.2002
Manu Ginobili,San,SG,39,69,18.7,39,20.4,0.165,107,0.804,212,3.072463768,0.387,1.189043478,227,3.289855072,0.392,1.289623188,6.362318841,2.478666667,0.389585421,0.532,7.5,2.3,6.9,2.7,20.8,1.19,0.23,7.7,1.246782609,19.41397394,13.35517584,0.490933941
Marc Gasol,Mem,C,32,74,34.2,71.3,26.4,0.113,332,0.837,892,12.05405405,0.48,5.785945946,268,3.621621622,0.388,1.405189189,15.67567568,7.191135135,0.458744828,0.554,19.5,6.3,10.5,4.6,24.8,0.91,1.34,9.7,3.755189189,25.93819118,17.84328675,0.503565517
Marcelo Huertas,Lal,PG,33,23,10.3,21.4,17.1,0.201,17,0.529,49,2.130434783,0.429,0.913956522,19,0.826086957,0.211,0.174304348,2.956521739,1.08826087,0.368088235,0.417,2.7,1,5.5,2.3,30.9,0.43,0.09,7.1,0.391,13.02722172,8.961629248,0.397566177
Marcin Gortat,Was,C,32,82,31.2,64.9,14.7,0.138,159,0.648,672,8.195121951,0.58,4.753170732,2,0.024390244,0,0,8.219512195,4.753170732,0.578278932,0.593,10.8,10.3,18.7,1.5,6.8,0.49,0.74,7.1,1.256487805,19.92040012,13.70355431,0.578278932
Marco Belinelli,Cha,SG,30,74,24,50,19.2,0.092,168,0.893,332,4.486486486,0.488,2.189405405,283,3.824324324,0.36,1.376756757,8.310810811,3.566162162,0.429099187,0.566,10.5,2.4,5.5,2,13.1,0.59,0.12,6.2,2.027351351,16.91837196,11.63841226,0.511928455
Marcus Georges-Hunt,Orl,SG,22,5,9.5,19.8,12.4,0.149,10,0.9,5,1,0.2,0.2,2,0.4,0.5,0.2,1.4,0.4,0.285714286,0.614,2.8,1.8,10.3,0.6,8.4,0.2,0,6.1,1.8,12.87289008,8.855462103,0.357142857
Marcus Morris,Det,SF,27,79,32.5,67.6,20.3,0.074,185,0.784,650,8.227848101,0.466,3.834177215,357,4.518987342,0.331,1.49578481,12.74683544,5.329962025,0.41814002,0.508,14,4.6,7.8,2,9.4,0.66,0.32,6.2,1.835949367,15.56583329,10.70797979,0.47681281
Marcus Smart,Bos,PG,22,79,30.4,63.3,18.8,0.156,250,0.812,417,5.278481013,0.42,2.216962025,332,4.202531646,0.283,1.189316456,9.481012658,3.406278481,0.359273698,0.486,10.6,3.9,7.1,4.6,22,1.58,0.43,7.6,2.569620253,17.71504479,12.18645594,0.42199466
Marcus Thornton,Was,SG,29,33,17.4,36.3,18.8,0.101,27,0.852,130,3.939393939,0.431,1.697878788,80,2.424242424,0.35,0.848484848,6.363636364,2.546363636,0.400142857,0.494,6.6,2.3,7.5,1.2,10.1,0.58,0.09,6,0.697090909,13.55187883,9.322549069,0.466809524
Mario Hezonja,Orl,SF,21,65,14.8,30.8,18.8,0.141,50,0.8,186,2.861538462,0.398,1.138892308,144,2.215384615,0.299,0.6624,5.076923077,1.801292308,0.3548,0.45,4.9,2.2,8.3,1,9.6,0.46,0.22,6,0.615384615,11.37462241,7.824780379,0.420036364
Markieff Morris,Was,PF,27,76,31.2,65.1,20.5,0.116,215,0.837,693,9.118421053,0.483,4.404197368,196,2.578947368,0.362,0.933578947,11.69736842,5.337776316,0.456322835,0.54,14,6.5,11.7,1.7,7.8,1.08,0.58,6.9,2.367828947,19.55344217,13.45111821,0.496228347
Marquese Chriss,Pho,PF,19,82,21.3,44.3,19.7,0.132,181,0.624,408,4.975609756,0.52,2.587317073,224,2.731707317,0.321,0.876878049,7.707317073,3.464195122,0.449468354,0.529,9.2,4.2,10.8,0.7,5.2,0.82,0.85,5.6,1.377365854,18.07939014,12.4370948,0.50635443
Marreese Speights,Lac,C,29,82,15.7,32.7,23.6,0.102,137,0.876,271,3.304878049,0.52,1.718536585,277,3.37804878,0.372,1.256634146,6.682926829,2.975170732,0.445189781,0.584,8.7,4.5,16.2,0.8,8.1,0.28,0.5,8,1.463560976,23.45226601,16.13318001,0.539208029
Marshall Plumlee,Nyk,C,24,21,8.1,16.9,12.6,0.243,19,0.421,29,1.380952381,0.552,0.762285714,0,0,0,0,1.380952381,0.762285714,0.552,0.535,1.9,2.4,16.2,0.5,8.1,0.19,0.19,6.5,0.380904762,12.60143916,8.668726781,0.552
Marvin Williams,Cha,PF,30,76,30.2,62.9,16.3,0.072,150,0.873,349,4.592105263,0.496,2.277684211,354,4.657894737,0.35,1.630263158,9.25,3.907947368,0.422480797,0.552,11.2,6.6,12,1.4,7.1,0.76,0.7,6.2,1.723026316,17.09698884,11.7612856,0.510603129
Mason Plumlee,Por,C,26,54,28.1,58.5,18.3,0.14,224,0.567,437,8.092592593,0.538,4.353814815,5,0.092592593,0,0,8.185185185,4.353814815,0.531914027,0.552,11.1,8,15.8,4,21.4,0.93,1.17,10.1,2.352,24.11929767,16.59204151,0.531914027
Mason Plumlee,Den,C,26,27,23.4,48.7,17.5,0.177,76,0.618,180,6.666666667,0.55,3.666666667,1,0.037037037,0,0,6.703703704,3.666666667,0.546961326,0.571,9.1,6.4,15.1,2.6,15.9,0.7,1.04,9.1,1.739555556,22.79825201,15.68327357,0.546961326
Matt Barnes,Sac,SF,36,54,25.3,52.7,16.4,0.168,66,0.758,172,3.185185185,0.453,1.442888889,211,3.907407407,0.327,1.277722222,7.092592593,2.720611111,0.383584856,0.501,7.6,5.4,12.4,2.8,16.3,0.67,0.31,7.7,0.926444444,15.71495742,10.81056461,0.473659269
Matt Barnes,Gol,SF,36,20,20.5,42.7,13.1,0.193,23,0.87,38,1.9,0.526,0.9994,52,2.6,0.346,0.8996,4.5,1.899,0.422,0.569,5.7,4.6,12.2,2.3,13.7,0.6,0.45,7.7,1.0005,17.05431287,11.73192814,0.521955556
Matthew Dellavedova,Mil,PG,26,76,26.1,54.4,16.3,0.188,96,0.854,318,4.184210526,0.406,1.698789474,216,2.842105263,0.366,1.040210526,7.026315789,2.739,0.389820225,0.501,7.6,1.9,4.3,4.7,25.7,0.7,0,6.3,1.078736842,14.40021007,9.906129376,0.463842697
Maurice Harkless,Por,SF,23,77,28.9,60.2,15.2,0.112,124,0.621,430,5.584415584,0.572,3.194285714,194,2.519480519,0.351,0.884337662,8.103896104,4.078623377,0.503291667,0.57,10,4.4,8.5,1.1,5.9,1.1,0.9,5,1.000051948,16.21959516,11.15771279,0.557854167
Maurice Ndour,Nyk,PF,24,32,10.4,21.6,14.3,0.128,26,0.731,77,2.40625,0.494,1.1886875,7,0.21875,0.143,0.03128125,2.625,1.21996875,0.46475,0.513,3.1,2,10.4,0.3,3.5,0.47,0.22,4.7,0.5939375,12.31192863,8.469567961,0.470708333
Metta World Peace,Lal,SF,37,25,6.4,13.4,21.9,0.085,16,0.625,30,1.2,0.333,0.3996,38,1.52,0.237,0.36024,2.72,0.75984,0.279352941,0.38,2.3,0.8,6.8,0.4,9.8,0.4,0.08,5.6,0.4,6.53240178,4.493741193,0.345573529
Meyers Leonard,Por,PF,24,74,16.5,34.4,15.5,0.081,40,0.875,165,2.22972973,0.436,0.972162162,213,2.878378378,0.347,0.998797297,5.108108108,1.970959459,0.385849206,0.507,5.4,3.2,10.8,1,8.4,0.18,0.38,6.3,0.472972973,13.00541216,8.946626115,0.483615079
Michael Beasley,Mil,PF,28,56,16.7,34.8,25.3,0.127,105,0.743,363,6.482142857,0.545,3.532767857,43,0.767857143,0.419,0.321732143,7.25,3.8545,0.531655172,0.584,9.4,3.4,12,0.9,9.9,0.48,0.5,7.3,1.393125,23.24197171,15.98851528,0.553843596
Michael Carter-Willi,Chi,PG,25,45,18.8,39.2,20.9,0.163,77,0.753,242,5.377777778,0.401,2.156488889,64,1.422222222,0.234,0.3328,6.8,2.489288889,0.366071895,0.437,6.6,3.4,9.7,2.5,20,0.84,0.51,8.1,1.288466667,16.34372091,11.24310083,0.390542484
Michael Kidd-Gilchri,Cha,SF,23,81,29,60.4,14.6,0.074,194,0.784,609,7.518518519,0.483,3.631444444,9,0.111111111,0.111,0.012333333,7.62962963,3.643777778,0.477582524,0.528,9.2,7,13.2,1.4,7.4,0.99,0.95,6.2,1.877728395,17.10798692,11.76885135,0.478390777
Mike Conley,Mem,PG,29,69,33.2,69.2,26.3,0.117,368,0.859,590,8.550724638,0.497,4.249710145,420,6.086956522,0.407,2.477391304,14.63768116,6.727101449,0.459574257,0.604,20.5,3.5,6,6.3,34.5,1.33,0.28,9.2,4.581333333,28.32697259,19.48656679,0.54419802
Mike Dunleavy,Cle,SF,36,23,15.9,33.2,13.7,0.125,19,0.737,33,1.434782609,0.485,0.695869565,57,2.47826087,0.351,0.869869565,3.913043478,1.56573913,0.400133333,0.539,4.6,2,7.1,0.9,7.5,0.26,0.09,5.1,0.608826087,10.66087648,7.333783406,0.511283333
Mike Dunleavy,Atl,SF,36,30,15.8,33,14.3,0.09,26,0.846,53,1.766666667,0.453,0.8003,77,2.566666667,0.429,1.1011,4.333333333,1.9014,0.438784615,0.597,5.6,2.3,8,1,9.5,0.3,0.17,5.9,0.7332,14.57488603,10.0262917,0.565834615
Mike Miller,Den,SF,36,20,7.5,15.7,10.4,0.352,2,1,3,0.15,0.333,0.04995,20,1,0.4,0.4,1.15,0.44995,0.39126087,0.586,1.4,1.9,13.9,1.1,18.4,0.1,0,7.6,0.1,11.67935407,8.034410046,0.565173913
Mike Muscala,Atl,C,25,70,17.7,36.8,14.9,0.133,64,0.766,227,3.242857143,0.546,1.7706,110,1.571428571,0.418,0.656857143,4.814285714,2.427457143,0.504219585,0.596,6.2,3.4,10.6,1.4,11.9,0.41,0.59,7,0.700342857,17.64871866,12.14082917,0.572439169
Mike Scott,Atl,PF,28,18,10.8,22.6,15.8,0.113,8,0.875,32,1.777777778,0.406,0.721777778,27,1.5,0.148,0.222,3.277777778,0.943777778,0.287932203,0.36,2.5,2.1,10.4,0.9,12.5,0.22,0.17,6.2,0.388888889,7.369343796,5.069486675,0.32179661
Mike Tobey,Cha,C,22,2,12.6,26.3,8.9,0.2,0,0,4,2,0.25,0.5,0,0,0,0,2,0.5,0.25,0.25,1,1.5,6.5,0.5,5.4,0,0,2.9,0,-0.172601259,-0.118735101,0.25
Miles Plumlee,Mil,C,28,32,9.7,20.2,15.5,0.209,35,0.629,68,2.125,0.441,0.937125,0,0,0,0,2.125,0.937125,0.441,0.492,2.6,1.7,9.9,0.6,8.2,0.34,0.28,5.7,0.68796875,11.40700274,7.84705531,0.441
Miles Plumlee,Cha,C,28,13,13.4,27.9,8.7,0.237,4,0.75,24,1.846153846,0.583,1.076307692,0,0,0,0,1.846153846,1.076307692,0.583,0.602,2.4,3.2,13.3,0.2,2.5,0.54,0.31,3.4,0.230769231,11.5552052,7.9490061,0.583
Mindaugas Kuzminskas,Nyk,SF,27,68,14.9,31.1,19.2,0.114,68,0.809,200,2.941176471,0.52,1.529411765,168,2.470588235,0.321,0.793058824,5.411764706,2.322470588,0.429152174,0.534,6.3,1.9,6.7,1,10.3,0.43,0.16,6.1,0.809,15.0881441,10.37936994,0.502423913
Mirza Teletovic,Mil,PF,31,70,16.2,33.7,19.1,0.078,45,0.778,113,1.614285714,0.46,0.742571429,305,4.357142857,0.341,1.485785714,5.971428571,2.228357143,0.373169856,0.515,6.4,2.3,8.3,0.7,6.4,0.17,0.19,5.4,0.500142857,12.28472603,8.450854869,0.497577751
Monta Ellis,Ind,SG,31,74,27,56.2,16.8,0.18,128,0.727,422,5.702702703,0.483,2.754405405,135,1.824324324,0.319,0.581959459,7.527027027,3.336364865,0.443251346,0.514,8.5,2.8,5.7,3.2,17.2,1.07,0.36,6.3,1.257513514,15.2637683,10.50018457,0.481909336
Montrezl Harrell,Hou,PF,23,58,18.3,38.2,17.6,0.099,121,0.628,338,5.827586207,0.663,3.863689655,7,0.120689655,0.143,0.017258621,5.948275862,3.880948276,0.652449275,0.662,9.1,3.8,11.2,1.1,9.6,0.34,0.72,7.4,1.310137931,23.71264979,16.31230208,0.6539
Myles Turner,Ind,C,20,81,31.4,65.4,19.5,0.095,303,0.809,754,9.308641975,0.536,4.989432099,115,1.419753086,0.348,0.494074074,10.72839506,5.483506173,0.511120829,0.585,14.5,7.3,13,1.3,6.6,0.9,2.14,6.6,3.026259259,23.08232254,15.87869012,0.534147296
Nemanja Bjelica,Min,PF,28,65,18.3,38.1,16.4,0.134,61,0.738,179,2.753846154,0.531,1.462292308,177,2.723076923,0.316,0.860492308,5.476923077,2.322784615,0.424103933,0.526,6.2,3.8,12,1.2,9.6,0.62,0.31,6.7,0.692584615,15.58488285,10.72108428,0.502660112
Nene,Hou,C,34,67,17.9,37.2,19.7,0.131,197,0.589,388,5.791044776,0.624,3.61361194,9,0.134328358,0.333,0.044731343,5.925373134,3.658343284,0.617403023,0.63,9.1,4.2,12.8,1,8.6,0.84,0.58,7.5,1.731835821,24.94393875,17.15932498,0.621177582
Nerlens Noel,Phi,C,22,29,19.5,40.5,17.8,0.125,63,0.683,174,6,0.615,3.69,1,0.034482759,0,0,6.034482759,3.69,0.611485714,0.634,8.9,5,14.1,1,9,1.48,0.9,7.3,1.483758621,26.03560098,17.91029648,0.611485714
Nerlens Noel,Dal,C,22,22,21.9,45.7,17.3,0.124,48,0.708,134,6.090909091,0.575,3.502272727,0,0,0,0,6.090909091,3.502272727,0.575,0.606,8.5,6.8,18,0.9,7,1,1.09,6.8,1.544727273,23.03266476,15.84452976,0.575
Nick Collison,Okc,PF,36,20,6.4,13.3,10.2,0.131,8,0.625,22,1.1,0.636,0.6996,1,0.05,0,0,1.15,0.6996,0.608347826,0.622,1.7,1.6,13.4,0.6,13.3,0.1,0.1,7.4,0.25,12.8013451,8.806245197,0.608347826
Nick Young,Lal,SG,31,60,25.9,54,19.5,0.051,90,0.856,212,3.533333333,0.481,1.699533333,421,7.016666667,0.404,2.834733333,10.55,4.534266667,0.42978831,0.588,13.2,2.3,4.8,1,5.8,0.62,0.23,4.8,1.284,17.33997621,11.92844041,0.564135861
Nicolas Batum,Cha,SG,28,77,34,70.8,22.3,0.15,284,0.856,570,7.402597403,0.453,3.353376623,405,5.25974026,0.333,1.751493506,12.66233766,5.10487013,0.403153846,0.529,15.1,6.2,10.1,5.9,27.7,1.12,0.38,9.7,3.157194805,22.19543009,15.26858296,0.472315385
Nicolas Brussino,Dal,SF,23,54,9.7,20.1,16,0.147,22,0.773,46,0.851851852,0.5,0.425925926,95,1.759259259,0.305,0.536574074,2.611111111,0.9625,0.368617021,0.498,2.8,1.7,10.5,0.9,13.9,0.31,0.15,6.7,0.314925926,11.8882229,8.178094177,0.471365248
Nicolas Laprovittola,San,PG,27,18,9.7,20.1,18.2,0.272,9,1,20,1.111111111,0.5,0.555555556,27,1.5,0.37,0.555,2.611111111,1.110555556,0.425319149,0.579,3.3,0.6,3.3,1.6,23,0.22,0.06,6.1,0.5,14.05229756,9.666794925,0.531595745
Nik Stauskas,Phi,SG,23,80,27.3,57,16.4,0.155,150,0.813,275,3.4375,0.433,1.4884375,359,4.4875,0.368,1.6514,7.925,3.1398375,0.396194006,0.54,9.5,2.8,5.7,2.4,12.9,0.56,0.4,5.9,1.524375,14.22950827,9.788700943,0.500383281
Nikola Jokic,Den,C,21,73,27.9,58.2,23.5,0.152,228,0.825,715,9.794520548,0.628,6.150958904,139,1.904109589,0.324,0.616931507,11.69863014,6.767890411,0.578519906,0.64,16.7,9.8,19.5,4.9,28.8,0.84,0.75,13.3,2.576712329,34.41858579,23.67708263,0.604887588
Nikola Mirotic,Chi,PF,25,70,24,50,19.8,0.106,128,0.773,247,3.528571429,0.522,1.841914286,377,5.385714286,0.342,1.841914286,8.914285714,3.683828571,0.41325,0.547,10.6,5.5,12.3,1.1,6.9,0.76,0.79,6.7,1.413485714,19.29509536,13.27339741,0.5165625
Nikola Vucevic,Orl,C,26,75,28.8,60.1,24.8,0.096,160,0.669,956,12.74666667,0.481,6.131146667,75,1,0.307,0.307,13.74666667,6.438146667,0.468342386,0.498,14.6,10.4,19.6,2.8,16.9,1.01,0.99,10.4,1.4272,25.16361358,17.31044273,0.479508729
Noah Vonleh,Por,PF,21,74,17.1,35.6,13.1,0.171,94,0.638,250,3.378378378,0.492,1.662162162,20,0.27027027,0.35,0.094594595,3.648648649,1.756756757,0.481481481,0.525,4.4,5.2,17,0.4,3.4,0.41,0.36,4.9,0.810432432,14.12221761,9.714894022,0.494444445
Norris Cole,Okc,PG,28,13,9.6,20,21.6,0.11,10,0.8,39,3,0.333,0.999,13,1,0.231,0.231,4,1.23,0.3075,0.381,3.3,0.8,4.9,1.1,16.3,0.62,0,5.9,0.615384615,9.237454268,6.35458904,0.336375
Okaro White,Mia,PF,24,35,13.5,28,10.8,0.157,22,0.909,53,1.514285714,0.396,0.599657143,34,0.971428571,0.353,0.342914286,2.485714286,0.942571429,0.379195402,0.507,2.8,2.3,9.6,0.6,6,0.29,0.29,4.6,0.571371429,9.427108435,6.485055103,0.448172414
Omer Asik,Nor,C,30,31,15.6,32.4,8.8,0.146,39,0.59,65,2.096774194,0.477,1.00016129,0,0,0,0,2.096774194,1.00016129,0.477,0.517,2.7,5.3,17.8,0.5,4.2,0.16,0.32,4.9,0.742258065,12.12311616,8.339680916,0.477
Omri Casspi,Sac,SF,28,22,18,37.6,16.4,0.119,21,0.571,88,4,0.477,1.908,29,1.318181818,0.379,0.499590909,5.318181818,2.407590909,0.452709402,0.511,5.9,4.1,13.1,1.2,10.1,0.45,0.05,6.8,0.545045455,14.47659753,9.958677503,0.499679487
Omri Casspi,Nor,SF,28,1,23.7,49.4,20.6,0.182,0,0,5,5,0.6,3,4,4,0.5,2,9,5,0.555555556,0.667,12,2,4.5,0,0,0,0,0,0,0,0,0.666666667
