NAME,TEAM,POS,AGE,GP,MPG,MIN%,USG%,TOr,FTA,FT%,2PAT,2PA,2P%,2PM,3PAT,3PA,3P%,3PM,FGA,FGM,FG%,TS%,PPG,RPG,TRB%,APG,AST%,SPG,BPG,VI,FTM,PER_n,PER,eFG%
Khris Middleton,Mil,SG,24,79,36.1,75.2,23.1,0.123,312,0.888,781,9.886075949,0.466,4.606911392,362,4.582278481,0.395,1.81,14.46835443,6.416911392,0.443513561,0.56,18.2,3.8,6,4.2,18.9,1.66,0.24,7.3,3.507037975,21.59300531,16.19475398,0.506063867
Kirk Hinrich,Chi,SG-PG,35,35,15.9,33,12,0.178,16,0.938,62,1.771428571,0.387,0.685542857,56,1.6,0.411,0.6576,3.371428571,1.343142857,0.398389831,0.528,3.8,1.7,5.5,1.7,15,0.37,0.03,5.6,0.4288,10.81784681,8.113385108,0.495915254
Kirk Hinrich,Atl,SG-PG,35,11,6.9,14.4,8.2,0.214,0,0,5,0.454545455,0.2,0.090909091,6,0.545454545,0.167,0.091090909,1,0.182,0.182,0.227,0.5,1.1,8.6,1.3,23.9,0.18,0.09,5.2,0,5.136141342,3.852106006,0.227545455
KJ McDaniels,Hou,SG,22,37,6.4,13.3,18.7,0.166,30,0.8,47,1.27027027,0.468,0.594486486,25,0.675675676,0.28,0.189189189,1.945945946,0.783675676,0.402722222,0.522,2.4,1.1,9.8,0.3,6.5,0.19,0.16,5.8,0.648648649,11.66356379,8.747672846,0.451333333
Klay Thompson,Gol,SG,25,80,33.3,69.4,26.3,0.085,221,0.873,736,9.2,0.51,4.692,650,8.125,0.425,3.453125,17.325,8.145125,0.470137085,0.597,22.1,3.8,6.2,2.1,9.8,0.75,0.61,6.7,2.4116625,24.37937671,18.28453253,0.569794372
Kobe Bryant,Lal,SF,37,66,28.2,58.8,32.2,0.094,281,0.826,646,9.787878788,0.41,4.013030303,467,7.075757576,0.285,2.016590909,16.86363636,6.029621212,0.357551662,0.469,17.6,3.7,7.1,2.8,19.1,0.94,0.2,8,3.516757576,19.54911031,14.66183273,0.417342767
Kosta Koufos,Sac,PF,26,78,19,39.6,15.4,0.089,104,0.548,443,5.679487179,0.53,3.010128205,0,0,0,0,5.679487179,3.010128205,0.53,0.539,6.8,5.4,15.4,0.4,3.3,0.51,0.9,5.2,0.730666667,17.80884384,13.35663288,0.53
Kostas Papanikolaou,Den,SF,25,26,11.3,23.6,13.9,0.225,14,0.643,34,1.307692308,0.412,0.538769231,32,1.230769231,0.313,0.385230769,2.538461538,0.924,0.364,0.464,2.6,1.5,7.5,0.6,7.8,0.5,0.19,4.7,0.346230769,8.959618908,6.719714181,0.439878788
Kris Humphries,Was,PF,30,28,16.6,34.6,18,0.104,31,0.935,91,3.25,0.451,1.46575,67,2.392857143,0.343,0.82075,5.642857143,2.2865,0.405202532,0.524,6.4,4.1,13.8,0.6,5,0.11,0.5,6,1.035178571,15.50472562,11.62854422,0.477927215
Kris Humphries,Pho,PF,30,4,18.6,38.6,24.9,0.092,8,0.75,26,6.5,0.269,1.7485,10,2.5,0.3,0.75,9,2.4985,0.277611111,0.367,7.3,8,23.4,1.8,14.8,0.75,0.5,10.1,1.5,17.54937371,13.16203028,0.319277778
Kris Humphries,Atl,PF,30,21,14.1,29.3,20.5,0.104,45,0.711,70,3.333333333,0.557,1.856666667,31,1.476190476,0.258,0.380857143,4.80952381,2.23752381,0.465227723,0.555,6.4,3.4,13.2,0.6,6.9,0.48,0.38,6.7,1.523571429,19.33908302,14.50431227,0.504821782
Kristaps Porzingis,Nyk,PF,20,72,28.4,59.2,24.6,0.109,240,0.838,643,8.930555556,0.454,4.054472222,243,3.375,0.333,1.123875,12.30555556,5.178347222,0.42081377,0.518,14.3,7.3,14,1.3,7.9,0.74,1.86,7.2,2.793333333,22.2014389,16.65107918,0.466479119
Kyle Anderson,San,SF,22,78,16,33.3,14.4,0.151,83,0.747,258,3.307692308,0.488,1.614153846,37,0.474358974,0.324,0.153692308,3.782051282,1.767846154,0.467430508,0.528,4.5,3.1,11.2,1.6,13.7,0.77,0.37,7,0.794884615,16.15985922,12.11989441,0.487749153
Kyle Korver,Atl,SG,34,80,30,62.5,13.8,0.133,54,0.833,220,2.75,0.5,1.375,396,4.95,0.399,1.97505,7.7,3.35005,0.435071429,0.578,9.2,3.2,5.9,2.1,10,0.76,0.43,5.3,0.562275,13.68020866,10.26015649,0.563321429
Kyle Lowry,Tor,PG,29,77,37,77.1,26.1,0.137,491,0.811,651,8.454545455,0.461,3.897545455,547,7.103896104,0.388,2.756311688,15.55844156,6.653857143,0.427668614,0.578,21.2,4.7,7.3,6.4,29.9,2.05,0.44,9.3,5.171441558,27.12839138,20.34629353,0.516247913
Kyle O’Quinn,Nyk,PF,25,65,11.8,24.5,21.2,0.17,60,0.767,249,3.830769231,0.498,1.907723077,22,0.338461538,0.227,0.076830769,4.169230769,1.984553846,0.476,0.52,4.8,3.8,17.9,1.1,15.9,0.31,0.75,9.2,0.708,21.38928182,16.04196136,0.485214022
Kyle Singler,Okc,SF,27,68,14.4,29.9,11.9,0.117,44,0.659,124,1.823529412,0.452,0.824235294,97,1.426470588,0.309,0.440779412,3.25,1.265014706,0.389235294,0.481,3.4,2.1,7.9,0.4,3.2,0.44,0.13,3.9,0.426411765,8.515873348,6.386905011,0.457047511
Kyrie Irving,Cle,PG,23,53,31.5,65.5,29.5,0.114,191,0.885,619,11.67924528,0.501,5.851301887,260,4.905660377,0.323,1.584528302,16.58490566,7.435830189,0.448349261,0.54,19.6,2.9,5.3,4.7,26.6,1.06,0.34,8.2,3.189339623,24.34429729,18.25822297,0.496119454
Lamar Patterson,Atl,SG,24,35,11.3,23.5,12.8,0.204,22,0.727,31,0.885714286,0.516,0.457028571,49,1.4,0.245,0.343,2.285714286,0.800028571,0.3500125,0.468,2.4,1.4,6.9,1.1,13.6,0.26,0.06,5.5,0.456971429,8.533047043,6.399785282,0.42504375
LaMarcus Aldridge,San,PF,30,74,30.6,63.7,25.9,0.078,302,0.858,1029,13.90540541,0.521,7.244716216,16,0.216216216,0,0,14.12162162,7.244716216,0.513022967,0.565,18,8.5,15.9,1.5,8.1,0.51,1.09,8,3.501567568,25.60721059,19.20540794,0.513022967
Lance Stephenson,Lac,SF,25,43,15.8,33,15.1,0.211,30,0.7,119,2.76744186,0.529,1.463976744,47,1.093023256,0.404,0.441581395,3.860465116,1.90555814,0.493608434,0.569,4.7,2.5,8.6,1.4,13.1,0.56,0.07,6.4,0.488372093,14.60805325,10.95603994,0.550801205
Lance Stephenson,Mem,SF,25,26,26.6,55.4,25.3,0.118,81,0.815,277,10.65384615,0.487,5.188423077,31,1.192307692,0.355,0.423269231,11.84615385,5.611692308,0.473714286,0.537,14.2,4.4,9.5,2.8,19.2,0.73,0.23,8.4,2.539038462,21.66724075,16.25043056,0.491579545
Lance Thomas,Nyk,SF,27,59,22.3,46.4,16.9,0.116,119,0.857,273,4.627118644,0.458,2.119220339,109,1.847457627,0.404,0.746372881,6.474576271,2.86559322,0.442591623,0.557,8.2,2.2,5.4,0.9,6.4,0.37,0.12,4.5,1.728525424,12.9017448,9.676308603,0.500230366
Langston Galloway,Nyk,PG,24,82,24.8,51.7,15.6,0.087,114,0.754,364,4.43902439,0.423,1.877707317,224,2.731707317,0.344,0.939707317,7.170731707,2.817414634,0.392904762,0.49,7.6,3.5,7.7,2.5,15.7,0.94,0.27,6.5,1.048243902,14.25368584,10.69026438,0.458428571
Larry Nance Jr.,Lal,PF,23,63,20.1,41.9,12.6,0.113,47,0.681,290,4.603174603,0.541,2.49031746,10,0.158730159,0.1,0.015873016,4.761904762,2.506190476,0.5263,0.544,5.5,5,13.3,0.7,5.7,0.86,0.37,5.3,0.508047619,15.34994526,11.51245895,0.527966667
Lavoy Allen,Ind,PF,26,79,20.2,42.2,13,0.146,73,0.63,370,4.683544304,0.516,2.416708861,0,0,0,0,4.683544304,2.416708861,0.516,0.532,5.4,5.4,14.5,1,7.1,0.33,0.53,6.1,0.582151899,14.76892877,11.07669658,0.516
Leandro Barbosa,Gol,SG,33,68,15.9,33.1,18.1,0.118,62,0.839,260,3.823529412,0.508,1.942352941,110,1.617647059,0.355,0.574264706,5.441176471,2.516617647,0.462513514,0.545,6.4,1.7,5.8,1.2,10.6,0.65,0.15,5.9,0.764970588,15.67881896,11.75911422,0.515283784
LeBron James,Cle,SF,31,76,35.6,74.2,31.4,0.132,491,0.731,1134,14.92105263,0.573,8.549763158,282,3.710526316,0.309,1.146552632,18.63157895,9.696315789,0.520423729,0.588,25.3,7.4,11.8,6.7,35.9,1.37,0.64,12.1,4.722644737,33.46910417,25.10182813,0.551192797
Lorenzo Brown,Pho,PG,25,8,7.6,15.8,25.1,0.252,4,0.75,17,2.125,0.412,0.8755,8,1,0.125,0.125,3.125,1.0005,0.32016,0.374,2.5,0.9,6.3,1.4,28.2,0.38,0.13,7.7,0.375,10.96086628,8.220649707,0.34016
Lou Amundson,Nyk,PF,33,29,7,14.7,17.7,0.188,27,0.519,53,1.827586207,0.358,0.654275862,0,0,0,0,1.827586207,0.654275862,0.358,0.401,1.8,1.7,13.1,0.4,8.8,0.21,0.24,6.1,0.483206897,8.726822238,6.545116679,0.358
Lou Williams,Lal,SG,29,67,28.5,59.3,22.7,0.108,424,0.83,373,5.567164179,0.464,2.583164179,320,4.776119403,0.344,1.642985075,10.34328358,4.226149254,0.408588745,0.584,15.3,2.5,4.8,2.5,15.1,0.93,0.28,6.4,5.252537313,21.09884805,15.82413604,0.488011544
Luc Mbah a Moute,Lac,PF,29,75,17,35.4,9.4,0.128,57,0.526,167,2.226666667,0.485,1.079933333,40,0.533333333,0.325,0.173333333,2.76,1.253266667,0.454082126,0.498,3.1,2.3,7.3,0.4,3.3,0.59,0.25,3.3,0.39976,8.193522098,6.145141573,0.485483092
Lucas Nogueira,Tor,C,23,29,7.7,16.1,12.5,0.179,15,0.533,41,1.413793103,0.659,0.931689655,3,0.103448276,0.333,0.034448276,1.517241379,0.966137931,0.636772727,0.642,2.2,1.6,12,0.2,4.9,0.41,0.41,4.6,0.275689655,15.08973092,11.31729819,0.648125
Luis Scola,Tor,PF,35,76,21.5,44.9,19.5,0.097,84,0.726,437,5.75,0.467,2.68525,161,2.118421053,0.404,0.855842105,7.868421053,3.541092105,0.450038462,0.523,8.7,4.8,12.6,0.9,6.8,0.61,0.36,6.2,0.802421053,16.79339541,12.59504656,0.504423077
Luke Babbitt,Nor,SF,26,47,18,37.5,17.5,0.069,50,0.78,180,3.829787234,0.433,1.658297872,109,2.319148936,0.404,0.93693617,6.14893617,2.595234043,0.422062284,0.526,7,3.1,9.7,1.1,9.6,0.23,0.15,6.4,0.829787234,14.27706776,10.70780082,0.498249135
Luol Deng,Mia,SF,30,74,32.4,67.4,17.4,0.088,192,0.755,489,6.608108108,0.513,3.389959459,256,3.459459459,0.344,1.190054054,10.06756757,4.580013514,0.454927517,0.549,12.3,6,10.5,1.9,9,1,0.39,6.4,1.958918919,17.08532228,12.81399171,0.514030872
Manu Ginobili,San,SG,38,58,19.6,40.7,23.6,0.17,112,0.813,256,4.413793103,0.496,2.189241379,179,3.086206897,0.391,1.206706897,7.5,3.395948276,0.452793103,0.573,9.6,2.5,7.3,3.1,23.6,1.14,0.19,8.6,1.569931034,23.32406823,17.49305118,0.53324023
Marc Gasol,Mem,C,31,52,34.4,71.8,23.4,0.127,245,0.829,704,13.53846154,0.463,6.268307692,3,0.057692308,0.667,0.038480769,13.59615385,6.306788462,0.463865629,0.528,16.6,7,11.5,3.8,18.9,0.96,1.35,8.9,3.905865385,22.78452695,17.08839521,0.465280764
Marcelo Huertas,Lal,PG,32,53,16.4,34.2,16.3,0.248,29,0.931,169,3.188679245,0.479,1.527377358,61,1.150943396,0.262,0.30154717,4.339622642,1.828924528,0.421447826,0.488,4.5,1.7,5.6,3.4,33.9,0.49,0.13,7.2,0.509415094,15.22713325,11.42034993,0.456191304
Marcin Gortat,Was,C,31,75,30.1,62.7,18.9,0.124,207,0.705,763,10.17333333,0.567,5.76828,1,0.013333333,0,0,10.18666667,5.76828,0.566257853,0.592,13.5,9.9,18.4,1.4,7.5,0.63,1.28,7.6,1.9458,23.833508,17.875131,0.566257853
Marco Belinelli,Sac,SG,29,68,24.6,51.2,19.7,0.103,138,0.833,338,4.970588235,0.456,2.266588235,297,4.367647059,0.306,1.3365,9.338235294,3.603088235,0.38584252,0.5,10.2,1.7,3.8,1.9,11.1,0.54,0.03,5.2,1.6905,13.20515556,9.903866673,0.45740315
Marcus Morris,Det,SF,26,80,35.7,74.4,18.4,0.116,271,0.749,648,8.1,0.466,3.7746,297,3.7125,0.364,1.35135,11.8125,5.12595,0.433942857,0.531,14.1,5.1,7.7,2.5,11,0.84,0.29,6.3,2.5372375,16.03880496,12.02910372,0.491142857
Marcus Smart,Bos,PG,21,61,27.3,56.9,17.4,0.117,166,0.777,288,4.721311475,0.427,2.016,241,3.950819672,0.253,0.999557377,8.672131148,3.015557377,0.347729679,0.463,9.1,4.2,8.1,3,15.8,1.49,0.3,7.1,2.114459016,15.79513328,11.84634996,0.405360113
Marcus Thornton,Hou,SG,28,47,18.8,39.2,24.4,0.08,58,0.879,219,4.659574468,0.461,2.14806383,216,4.595744681,0.338,1.553361702,9.255319149,3.701425532,0.399924138,0.512,10,2.4,7.2,1.4,12.8,0.72,0.06,6.9,1.084723404,17.91613722,13.43710291,0.483841379
Marcus Thornton,Was,SG,28,14,16,33.3,24.9,0.086,21,0.762,52,3.714285714,0.462,1.716,55,3.928571429,0.327,1.284642857,7.642857143,3.000642857,0.392607477,0.508,8.4,2.5,8.8,1.4,13.5,0.93,0.07,7.7,1.143,19.44431669,14.58323752,0.476649533
Mario Chalmers,Mem,PG,29,55,22.8,47.5,22.3,0.164,249,0.827,274,4.981818182,0.464,2.311563636,138,2.509090909,0.326,0.817963636,7.490909091,3.129527273,0.417776699,0.57,10.8,2.6,6.5,3.8,27,1.45,0.22,8.3,3.744054545,23.76277666,17.8220825,0.472373786
Mario Chalmers,Mia,PG,29,6,20,41.6,17.8,0.193,13,0.923,21,3.5,0.429,1.5015,11,1.833333333,0.091,0.166833333,5.333333333,1.668333333,0.3128125,0.437,5.5,2.3,6.6,3.2,22.3,1.33,0.17,6.9,1.999833333,15.21478691,11.41109018,0.328453125
Mario Hezonja,Orl,SF,20,79,17.9,37.3,16.9,0.18,54,0.907,226,2.860759494,0.504,1.441822785,192,2.430379747,0.349,0.848202532,5.291139241,2.290025316,0.432803828,0.541,6.1,2.2,6.9,1.4,11.2,0.49,0.22,5.9,0.619974684,13.86561957,10.39921467,0.512956938
Markel Brown,Bro,SG,24,62,15.8,33,18.9,0.129,94,0.755,201,3.241935484,0.443,1.436177419,121,1.951612903,0.314,0.612806452,5.193548387,2.048983871,0.394524845,0.5,5.9,2,7,1.5,13.9,0.61,0.24,6.6,1.144677419,14.840028,11.130021,0.453521739
Markieff Morris,Pho,PF,26,37,24.8,51.6,26,0.16,92,0.717,355,9.594594595,0.42,4.02972973,76,2.054054054,0.289,0.593621622,11.64864865,4.623351351,0.396900232,0.456,11.6,5.2,11.5,2.4,16.1,0.89,0.46,8.5,1.782810811,18.26891418,13.70168563,0.42238051
Markieff Morris,Was,PF,26,27,26.4,54.9,21.9,0.126,55,0.764,208,7.703703704,0.524,4.036740741,79,2.925925926,0.316,0.924592593,10.62962963,4.961333333,0.466745645,0.538,12.4,5.9,12.4,1.4,8.2,0.93,0.63,7.1,1.556296296,20.30114207,15.22585655,0.510236934
Marreese Speights,Gol,PF,28,72,11.6,24.1,29.7,0.115,114,0.825,394,5.472222222,0.439,2.402305556,62,0.861111111,0.387,0.33325,6.333333333,2.735555556,0.431929825,0.506,7.1,3.3,15.5,0.8,11.4,0.26,0.47,9.2,1.30625,22.95321124,17.21490843,0.458239035
Marvin Williams,Cha,PF,29,81,28.9,60.1,16.8,0.071,144,0.833,369,4.555555556,0.504,2.296,378,4.666666667,0.402,1.876,9.222222222,4.172,0.452385542,0.585,11.7,6.4,12.2,1.4,7.6,0.72,0.95,6.5,1.480888889,19.17341062,14.38005796,0.554096386
Mason Plumlee,Por,C,25,82,25.4,52.9,17.1,0.188,335,0.642,513,6.256097561,0.52,3.253170732,4,0.048780488,0,0,6.304878049,3.253170732,0.515976789,0.564,9.1,7.7,16.3,2.8,16.2,0.83,1.02,9.2,2.622804878,22.57513477,16.93135108,0.515976789
Matt Barnes,Mem,SF,35,76,28.8,60,17.9,0.138,138,0.804,323,4.25,0.449,1.90825,370,4.868421053,0.322,1.567631579,9.118421053,3.475881579,0.381193362,0.503,10,5.5,10.9,2.1,11.6,1.03,0.75,6.8,1.459894737,16.17773547,12.13330161,0.467152958
Matt Bonner,San,C,35,30,6.9,14.3,13.7,0.049,4,0.75,23,0.766666667,0.609,0.4669,34,1.133333333,0.441,0.4998,1.9,0.9667,0.508789474,0.647,2.5,0.9,7.5,0.3,6.3,0.2,0.03,5.1,0.1,12.03080207,9.023101553,0.640315789
