NAME,TEAM,POS,AGE,GP,MPG,MIN%,USG%,TOr,FTA,FT%,2PAT,2PA,2P%,2PM,3PAT,3PA,3P%,3PM,FGA,FGM,FG%,TS%,PPG,RPG,TRB%,APG,AST%,SPG,BPG,VI,FTM,PER_n,PER,eFG%
Tobias Harris,Mil,PF,19,42,11.2,23.3,21,0.139,54,0.815,146,3.476190476,0.5,1.738095238,23,0.547619048,0.261,0.142928571,4.023809524,1.88102381,0.467473373,0.54,5,2.4,11.8,0.5,7.5,0.31,0.17,6.5,1.047857143,19.36891047,14.72037196,0.485233728
Toney Douglas,Nyk,PG,25,38,17.1,35.2,24.7,0.157,26,0.846,173,4.552631579,0.387,1.761868421,117,3.078947368,0.231,0.711236842,7.631578947,2.473105263,0.324062069,0.393,6.2,1.9,6.4,2,19.9,0.76,0.03,6.7,0.578842105,12.15415918,9.237160979,0.370660345
Tony Allen,Mem,SG,29,58,26.1,54,18.5,0.152,175,0.8,421,7.25862069,0.48,3.484137931,26,0.448275862,0.308,0.138068966,7.706896552,3.622206897,0.469995526,0.542,9.8,4,9,1.4,8.4,1.79,0.57,5.8,2.413793103,20.7759712,15.78973811,0.47895302
Tony Battie,Phi,C,35,27,10.7,22.1,9.2,0.07,4,1,50,1.851851852,0.38,0.703703704,1,0.037037037,0,0,1.888888889,0.703703704,0.37254902,0.398,1.6,2.5,12.8,0.6,7.8,0.15,0.22,5,0.148148148,7.983282624,6.067294794,0.37254902
Tony Parker,San,PG,29,60,31.9,65.9,27.9,0.131,284,0.799,829,13.81666667,0.498,6.8807,61,1.016666667,0.23,0.233833333,14.83333333,7.114533333,0.479631461,0.539,18.3,2.9,5.1,7.7,40.7,0.95,0.08,9.3,3.781933333,28.9848005,22.02844838,0.487513483
Tracy McGrady,Atl,SG,32,52,15.9,32.3,18.2,0.165,83,0.675,198,3.807692308,0.434,1.652538462,33,0.634615385,0.455,0.28875,4.442307692,1.941288462,0.437,0.51,5.3,3,10.9,2.1,21.2,0.31,0.29,8.1,1.077403846,18.3173732,13.92120363,0.4695
Travis Outlaw,Sac,SF,27,39,12.7,26.2,18.9,0.093,46,0.674,115,2.948717949,0.383,1.129358974,60,1.538461538,0.267,0.410769231,4.487179487,1.540128205,0.343228571,0.428,4.3,1.6,6.8,0.4,4.9,0.49,0.54,4.4,0.794974359,12.22091155,9.287892777,0.389
Trevor Ariza,Nor,SF,26,41,32.7,67.5,18.5,0.145,102,0.775,317,7.731707317,0.442,3.417414634,87,2.12195122,0.333,0.706609756,9.853658537,4.12402439,0.418527228,0.497,10.9,5.2,9.5,3.3,17,1.68,0.61,7,1.92804878,18.56589086,14.11007705,0.454382426
Trevor Booker,Was,C,23,50,25,52.1,15.8,0.131,93,0.602,341,6.82,0.531,3.62142,2,0.04,0.5,0.02,6.86,3.64142,0.530819242,0.548,8.4,6.5,14.7,0.8,5.2,0.96,0.86,5.6,1.11972,19.52671463,14.84030312,0.532276968
Tristan Thompson,Cle,PF,20,60,23.6,48.7,19.4,0.135,194,0.557,440,7.333333333,0.441,3.234,2,0.033333333,0,0,7.366666667,3.234,0.439004525,0.47,8.3,6.5,15.6,0.5,3.3,0.45,1.03,5.1,1.800966667,18.18353689,13.81948803,0.439004525
Troy Murphy,Lal,PF,31,59,16,32.9,9.7,0.129,9,0.667,104,1.762711864,0.471,0.830237288,67,1.13559322,0.418,0.474677966,2.898305085,1.304915254,0.450233918,0.537,3.2,3.2,11.3,0.9,8,0.25,0.27,5.2,0.101745763,11.00484466,8.363681944,0.532122807
Ty Lawson,Den,PG,24,61,34.6,71.1,21.3,0.148,216,0.824,566,9.278688525,0.53,4.917704918,199,3.262295082,0.367,1.197262295,12.54098361,6.114967213,0.487598693,0.58,16.3,3.7,6.3,6.5,30.2,1.34,0.1,8.5,2.917770492,25.45294702,19.34423973,0.53533268
Tyler Hansbrough,Ind,PF,25,66,21.6,44.7,21.1,0.099,278,0.813,477,7.227272727,0.409,2.955954545,1,0.015151515,0,0,7.242424242,2.955954545,0.408144351,0.513,9.3,4.4,11.5,0.5,3.5,0.82,0.14,5.1,3.424454545,20.59349683,15.65105759,0.408144351
Tyreke Evans,Sac,PG,22,63,34.2,70.8,23.9,0.144,258,0.779,801,12.71428571,0.486,6.179142857,99,1.571428571,0.202,0.317428571,14.28571429,6.496571429,0.45476,0.512,16.5,4.6,7.4,4.5,22.1,1.33,0.46,8.2,3.190190476,23.29115915,17.70128095,0.46587
Tyrus Thomas,Cha,PF,25,54,18.5,38.5,19.2,0.127,83,0.759,324,6,0.367,2.202,3,0.055555556,0.333,0.0185,6.055555556,2.2205,0.366688073,0.418,5.6,3.7,11.5,0.6,6.1,0.67,1.11,5,1.166611111,14.56596036,11.07012987,0.368215596
Tyson Chandler,Nyk,C,29,62,33,68.4,13,0.171,315,0.689,353,5.693548387,0.683,3.888693548,2,0.032258065,0,0,5.725806452,3.888693548,0.679152113,0.708,11.3,9.9,17.3,0.9,4.5,0.9,1.44,5.6,3.500564516,24.78677379,18.83794808,0.679152113
Udonis Haslem,Mia,PF,31,64,24.6,50.7,13.6,0.13,102,0.814,357,5.578125,0.423,2.359546875,0,0,0,0,5.578125,2.359546875,0.423,0.479,6,7.3,17.8,0.7,4,0.55,0.38,5.1,1.2973125,14.73867156,11.20139039,0.423
Vince Carter,Dal,SG,35,61,25.1,51.5,20.5,0.124,115,0.826,337,5.524590164,0.442,2.441868852,205,3.360655738,0.361,1.213196721,8.885245902,3.655065574,0.411363469,0.519,10.1,3.4,7.5,2.3,15.1,0.92,0.41,6.8,1.557213115,18.50420566,14.0631963,0.479633764
Vladimir Radmanovic,Atl,SF,30,49,15.2,30.9,15.4,0.143,29,0.759,62,1.265306122,0.387,0.489673469,135,2.755102041,0.37,1.019387755,4.020408163,1.509061224,0.375350254,0.524,4.5,2.9,11.3,1.1,10.9,0.47,0.31,6.4,0.449204082,14.64715085,11.13183465,0.502126903
Von Wafer,Orl,SG,26,33,14,28.8,21.8,0.162,54,0.704,118,3.575757576,0.483,1.727090909,39,1.181818182,0.359,0.424272727,4.757575758,2.151363636,0.452197452,0.537,5.9,1.4,5.6,0.9,11.2,0.3,0.09,5.6,1.152,16.47665533,12.52225805,0.496786624
Walker Russell,Det,PG,29,28,12.6,25.7,18.2,0.238,22,0.636,83,2.964285714,0.349,1.034535714,13,0.464285714,0.308,0.143,3.428571429,1.177535714,0.343447917,0.397,3,0.9,4.4,2.1,26.5,0.64,0.04,5.7,0.499714286,11.93215157,9.068435191,0.364302083
Wayne Ellington,Min,SG,24,51,18.9,39,16,0.075,40,0.8,194,3.803921569,0.448,1.704156863,108,2.117647059,0.324,0.686117647,5.921568627,2.39027451,0.403655629,0.487,6.1,1.9,5.6,0.6,5.6,0.51,0.2,4,0.62745098,11.10981867,8.443462188,0.461589404
Wesley Johnson,Min,SF,24,65,22.4,46.4,14.4,0.127,34,0.706,228,3.507692308,0.461,1.617046154,169,2.6,0.314,0.8164,6.107692308,2.433446154,0.398423174,0.477,6,2.7,6.7,0.9,6.4,0.54,0.74,4.4,0.369292308,11.12404432,8.454273685,0.465256927
Wesley Matthews,Por,SG,25,66,33.6,69.4,18.8,0.08,171,0.86,426,6.454545455,0.434,2.801272727,337,5.106060606,0.383,1.955621212,11.56060606,4.756893939,0.411474443,0.539,13.7,3.4,5.9,1.7,8.3,1.45,0.23,5.1,2.228181818,17.2706459,13.12569088,0.496055701
Will Bynum,Det,PG,29,36,14.1,28.9,25.2,0.196,64,0.766,165,4.583333333,0.406,1.860833333,29,0.805555556,0.241,0.194138889,5.388888889,2.054972222,0.381335052,0.459,5.7,1.6,6.6,1.8,22.8,0.64,0.06,7.2,1.361777778,17.66728274,13.42713488,0.399347938
Willie Green,Atl,SG,30,53,17.2,34.9,19.7,0.086,56,0.857,212,4,0.486,1.944,113,2.132075472,0.442,0.942377358,6.132075472,2.886377358,0.470701538,0.578,7.6,1.5,5.2,0.8,7.5,0.42,0.11,4.9,0.905509434,16.59458687,12.61188602,0.547541538
Xavier Henry,Nor,SG,20,45,16.7,34.4,18.9,0.117,85,0.612,211,4.688888889,0.393,1.842733333,17,0.377777778,0.412,0.155644444,5.066666667,1.998377778,0.394416667,0.45,5.3,2.4,8.4,0.8,7.8,0.58,0.18,5.2,1.156,13.35325707,10.14847537,0.409776316
Zach Randolph,Mem,PF,30,28,26,53.5,22.6,0.11,88,0.659,277,9.892857143,0.469,4.63975,8,0.285714286,0.25,0.071428571,10.17857143,4.711178571,0.462852632,0.5,11.6,8,18,1.7,11.4,0.75,0.14,8.3,2.071142857,22.42068252,17.03971871,0.466361403
Zaza Pachulia,Atl,C,27,58,28.1,57.1,14.2,0.165,158,0.741,340,5.862068966,0.497,2.913448276,0,0,0,0,5.862068966,2.913448276,0.497,0.556,7.8,7.9,16.4,1.4,7.5,0.93,0.48,6.3,2.018586207,18.87560332,14.34545853,0.497
